cluster_id,cluster_total_pagerank,total_road_travel_time,total_road_number,cluster_attractiveness,Normalized_attractiveness,variance
584,0.073770111,369,1,0.000199919,0.000890871,0
585,0.297789976,88,1,0.003383977,0.015079535,0
586,0.38649002,76,1,0.005085395,0.022661323,0
587,0.10825001,22,1,0.004920455,0.021926324,0
588,0.09248,32,1,0.00289,0.012878296,0
589,0.138810024,81,1,0.001713704,0.007636535,0
590,0.29551002,60,1,0.004925167,0.021947321,0
591,0.015680007,21,1,0.000746667,0.003327266,0
592,0.179619995,23,1,0.007809565,0.034800654,0
593,0.125159996,26,1,0.004813846,0.021451257,0
594,0.005739995,23,1,0.000249565,0.001112101,0
595,0.30941001,21,1,0.01473381,0.065656182,0
596,0.01089,22,1,0.000495,0.002205798,0
597,0.177900021,79,1,0.002251899,0.010034817,0
598,0.003939999,21,1,0.000187619,0.00083606,0
599,0.10383,24,1,0.00432625,0.019278453,0
600,0.147450006,22,1,0.006702273,0.029866386,0
601,0.27729999,22,1,0.012604545,0.056167841,0
602,0.006080008,22,1,0.000276364,0.001231522,0
603,0.086460003,21,1,0.004117143,0.018346639,0
604,0.012840009,21,1,0.000611429,0.002724624,0
605,0.18618,125,1,0.00148944,0.00663718,0
606,0.18074001,22,1,0.008215455,0.036609364,0
607,0.402500007,21,1,0.019166667,0.085409692,0
608,0.18843,125,1,0.00150744,0.00671739,0
609,0.00606001,22,1,0.000275455,0.001227471,0
610,0.003899994,21,1,0.000185714,0.000827571,0
611,0.199719996,21,1,0.009510476,0.042380182,0
612,0.650680023,133,1,0.004892331,0.021800999,0
613,0.0002,21,1,9.52E-06,4.24396E-05,0
614,0.859740002,22,1,0.039079091,0.174142595,0
615,0.22553,125,1,0.00180424,0.008039978,0
616,0.00095,22,1,4.32E-05,0.000192425,0
617,0.851199993,21,1,0.040533333,0.180622927,0
618,0.020150017,53,1,0.000380189,0.001694182,0
619,0.0003,21,1,1.43E-05,6.36593E-05,0
620,0.405759972,57,1,0.007118596,0.031721587,0
621,0.085060003,23,1,0.003698261,0.016480035,0
622,0.806160005,23,1,0.035050435,0.156190269,0
623,0.671099992,106,1,0.006331132,0.028212523,0
624,0.08319,59,1,0.00141,0.006283182,0
625,1.630219992,24,1,0.067925833,0.302688229,0
626,0.69771999,22,1,0.031714545,0.141325017,0
627,0.404569998,126,1,0.003210873,0.014308157,0
628,0.16203,24,1,0.00675125,0.030084635,0
629,0.10371,48,1,0.002160625,0.009628086,0
630,0.002,22,1,9.09E-05,0.000405105,0
631,0.437610008,22,1,0.019891364,0.088639056,0
632,0.0002,127,1,1.57E-06,7.01756E-06,0
633,0.002800006,22,1,0.000127273,0.000567149,0
634,1.031729996,22,1,0.046896818,0.20897962,0
635,0.27979,125,1,0.00223832,0.009974307,0
636,0.001400001,51,1,2.75E-05,0.000122326,0
637,0.003330008,22,1,0.000151364,0.000674502,0
638,1.456049994,21,1,0.069335714,0.308970882,0
639,0.088560064,134,1,0.000660896,0.002945057,0
640,0.004040001,21,1,0.000192381,0.00085728,0
641,0.2224,125,1,0.0017792,0.007928396,0
642,0.126009948,131,1,0.000961908,0.004286414,0
643,0.633990009,23,1,0.027564783,0.122833022,0
644,0.904079998,23,1,0.039307826,0.175161875,0
645,0.067210002,23,1,0.002922174,0.013021668,0
646,0.004719991,23,1,0.000205217,0.000914479,0
647,0.005089997,57,1,8.93E-05,0.000397927,0
648,0.00433,61,1,7.10E-05,0.000316314,0
649,0.201239995,23,1,0.008749565,0.038989442,0
650,0.768070002,21,1,0.036574762,0.16298291,0
651,0.256520008,131,1,0.001958168,0.008725906,0
652,0.443770004,23,1,0.019294348,0.085978659,0
653,0.00273,21,1,0.00013,0.000579301,0
654,0.496839992,22,1,0.022583636,0.100636245,0
655,0.254369976,49,1,0.005191224,0.023132913,0
656,0.003900006,22,1,0.000177273,0.000789956,0
657,0.44045001,22,1,0.020020455,0.089214306,0
658,0.351409989,131,1,0.002682519,0.011953728,0
659,0.005079998,22,1,0.000230909,0.001028967,0
660,0.433010006,22,1,0.019682273,0.087707314,0
661,0.33471,125,1,0.00267768,0.011932165,0
662,0,22,1,0,0,0
663,0.55889001,21,1,0.02661381,0.118595337,0
664,0.322829981,131,1,0.002464351,0.010981537,0
665,0,21,1,0,0,0
666,0.509339991,23,1,0.022145217,0.098682581,0
667,0.12248,125,1,0.00097984,0.004366322,0
668,0.0004,23,1,1.74E-05,7.74984E-05,0
669,0.431770007,23,1,0.018772609,0.083653708,0
670,0.001130003,103,1,1.10E-05,4.88881E-05,0
671,0.113040028,58,1,0.001948966,0.0086849,0
672,0.00052,23,1,2.26E-05,0.000100748,0
673,0.478489998,21,1,0.022785238,0.101534616,0
674,0.166219956,126,1,0.001319206,0.00587859,0
675,0,21,1,0,0,0
676,0.487679997,21,1,0.023222857,0.103484715,0
677,0.080080038,131,1,0.000611298,0.00272404,0
678,0.004390008,21,1,0.000209048,0.000931551,0
679,0.479859996,21,1,0.022850476,0.101825326,0
680,0.247170042,126,1,0.001961667,0.008741498,0
681,0.000350001,21,1,1.67E-05,7.42694E-05,0
682,0.226430012,173,1,0.001308844,0.005832415,0
683,0.561009997,23,1,0.024391739,0.108693438,0
684,0.170199939,127,1,0.001340157,0.005971951,0
685,0.87418001,22,1,0.039735455,0.177067457,0
686,0.014249995,23,1,0.000619565,0.002760879,0
687,0.011080005,17,1,0.000651765,0.002904368,0
688,0.111029996,22,1,0.005046818,0.022489417,0
689,0.016720002,9,1,0.001857778,0.008278552,0
690,0.280620004,28,1,0.010022143,0.044660251,0
691,0.129510072,158,1,0.000819684,0.003652641,0
692,0.50938,20,1,0.025469,0.113493883,0
693,0.035040005,11,1,0.003185455,0.01419489,0
694,0.27094,31,1,0.00874,0.038946819,0
695,0.123000002,62,1,0.001983871,0.008840442,0
696,0.297169994,22,1,0.013507727,0.060192563,0
697,0.201839996,23,1,0.008775652,0.03910569,0
698,0.048829963,91,1,0.000536593,0.002391143,0
699,0,22,1,0,0,0
700,0,24,1,0,0,0
701,0,11,1,0,0,0
702,0,21,1,0,0,0
703,0.0006,82,1,7.32E-06,3.2606E-05,0
704,0,32,1,0,0,0
705,0,29,1,0,0,0
706,0.001399999,24,1,5.83E-05,0.000259942,0
707,0,78,1,0,0,0
708,0.00042,25,1,0.0000168,7.48635E-05,0
709,0,32,1,0,0,0
710,0,29,1,0,0,0
711,0.0002,69,1,2.90E-06,1.29164E-05,0
712,0.0002,52,1,3.85E-06,1.71391E-05,0
713,0.011650002,19,1,0.000613158,0.002732329,0
714,0.00042,21,1,0.00002,8.91232E-05,0
715,0,50,1,0,0,0
716,0.0002,68,1,2.94E-06,1.31064E-05,0
717,0.0002,49,1,4.08E-06,1.81884E-05,0
718,0,31,1,0,0,0
719,0,54,1,0,0,0
720,0.00163,22,1,7.41E-05,0.000330161,0
721,0,67,1,0,0,0
722,0.00022,231,1,9.52E-07,4.24396E-06,0
723,0.004930004,23,1,0.000214348,0.000955169,0
724,0.0002,60,1,3.33E-06,1.48538E-05,0
725,0.002280003,131,1,1.74E-05,7.75576E-05,0
726,0.0002,146,1,1.37E-06,6.10431E-06,0
727,0.0002,51,1,3.92E-06,1.74751E-05,0
728,0,198,1,0,0,0
729,0.170780016,66,1,0.002587576,0.011530647,0
730,0.13515,53,1,0.00255,0.011363202,0
731,0.04569999,30,1,0.001523333,0.006788212,0
732,0.05068,28,1,0.00181,0.008065646,0
733,0.09559,50,1,0.0019118,0.008519282,0
734,0.06888,28,1,0.00246,0.010962148,0
735,0.228590031,69,1,0.003312899,0.014762801,0
736,0.086789998,34,1,0.002552647,0.011374998,0
737,0.044570013,29,1,0.001536897,0.006848656,0
738,0.082900014,31,1,0.002674194,0.01191663,0
739,0.209159998,86,1,0.002432093,0.01083779,0
740,0.087970014,33,1,0.002665758,0.011879038,0
741,0.019580007,43,1,0.000455349,0.002029107,0
742,0.035430006,17,1,0.002084118,0.009287159,0
743,0.26564,32,1,0.00830125,0.03699168,0
744,0.259340025,95,1,0.002729895,0.012164843,0
745,0.089410016,32,1,0.002794063,0.012450786,0
746,0.123740013,29,1,0.004266897,0.019013966,0
747,0.341229984,74,1,0.004611216,0.020548306,0
748,0.090989991,31,1,0.002935161,0.013079541,0
749,0.185229991,31,1,0.005975161,0.02662626,0
750,0.17752,50,1,0.0035504,0.015821143,0
751,0.028330001,31,1,0.000913871,0.004072353,0
752,0.086250011,73,1,0.001181507,0.005264982,0
753,0.018890005,31,1,0.000609355,0.002715382,0
754,0.071719988,31,1,0.002313548,0.010309535,0
755,0.14084994,129,1,0.00109186,0.0048655,0
756,0.094679992,22,1,0.004303636,0.019177681,0
757,0.033229984,32,1,0.001038437,0.004627439,0
758,0.02562999,30,1,0.000854333,0.003807043,0
759,0.056809984,44,1,0.001291136,0.005753506,0
760,0.02315001,30,1,0.000771667,0.00343867,0
761,0.08498997,78,1,0.001089615,0.004855496,0
762,0.03335001,30,1,0.001111667,0.004953764,0
763,0.16264002,68,1,0.002391765,0.010658082,0
764,0.060179988,29,1,0.002075172,0.009247294,0
765,0.123450032,103,1,0.001198544,0.005340901,0
766,0.04743,30,1,0.001581,0.007045185,0
767,0.174869992,44,1,0.003974318,0.017710188,0
768,0.069770016,32,1,0.002180313,0.009715819,0
769,0.079819992,21,1,0.003800952,0.016937642,0
770,0.317789976,84,1,0.003783214,0.016858599,0
771,0.07518,30,1,0.002506,0.011167131,0
772,0.804870028,74,1,0.010876622,0.048467944,0
773,1.012800012,84,1,0.012057143,0.053728532,0
774,0.164209976,49,1,0.003351224,0.014933583,0
775,0.110349998,23,1,0.004797826,0.02137987,0
776,0.577169982,54,1,0.010688333,0.047628898,0
777,0.130149997,31,1,0.004198387,0.018708675,0
778,0.1356,30,1,0.00452,0.020141833,0
779,0.123369994,22,1,0.005607727,0.024988916,0
780,0.11718,30,1,0.003906,0.017405752,0
781,0.150399972,114,1,0.001319298,0.005879,0
782,0.09146001,30,1,0.003048667,0.013585341,0
783,0.26328,32,1,0.0082275,0.036663038,0
784,0.16713998,49,1,0.00341102,0.015200043,0
785,0.14031,30,1,0.004677,0.02084145,0
786,0.20450001,30,1,0.006816667,0.030376144,0
787,0.230949997,29,1,0.007963793,0.035487918,0
788,0.27186999,30,1,0.009062333,0.040383186,0
789,0.398469981,91,1,0.004378791,0.019512584,0
790,0.115160009,31,1,0.003714839,0.016553909,0
791,0.627860016,84,1,0.007474524,0.033307658,0
792,0.104079984,34,1,0.003061176,0.013641083,0
793,0.00482999,22,1,0.000219545,0.000978327,0
794,0.247990017,41,1,0.006048537,0.026953235,0
795,0.10617999,35,1,0.003033714,0.013518708,0
796,0.091540009,121,1,0.000756529,0.003371213,0
797,0,5,1,0,0,0
798,0.160090008,26,1,0.006157308,0.027437936,0
799,0.008459981,41,1,0.000206341,0.000919488,0
800,0.0185,37,1,0.0005,0.002228079,0
801,0.06763002,60,1,0.001127167,0.005022834,0
802,0.203289975,75,1,0.002710533,0.012078563,0
803,0.100139999,41,1,0.002442439,0.010883894,0
804,0.007180005,15,1,0.000478667,0.002133016,0
805,0.00042,10,1,0.000042,0.000187159,0
806,0.04689,40,1,0.00117225,0.005223731,0
807,0.069239984,44,1,0.001573636,0.00701237,0
808,0.096490016,32,1,0.003015313,0.01343671,0
809,0.030570022,47,1,0.000650426,0.002898401,0
810,0.054799992,26,1,0.002107692,0.009392208,0
811,0.00099,5,1,0.000198,0.000882319,0
812,0.069760012,46,1,0.001516522,0.006757861,0
813,0.018000007,23,1,0.000782609,0.003487429,0
814,0.276620022,51,1,0.005423922,0.024169852,0
815,0.00357,28,1,0.0001275,0.00056816,0
816,0.028630017,53,1,0.000540189,0.002407167,0
817,0.06458,25,1,0.0025832,0.011511147,0
818,0.114299992,59,1,0.001937288,0.008632861,0
819,0.04639999,26,1,0.001784615,0.007952526,0
820,0.064710009,27,1,0.002396667,0.010679926,0
821,0.019289996,44,1,0.000438409,0.00195362,0
822,0.030389996,26,1,0.001168846,0.005208562,0
823,0.123040026,54,1,0.002278519,0.01015344,0
824,0.146900007,27,1,0.005440741,0.0242448,0
825,0.220779972,63,1,0.003504444,0.015616355,0
826,0.033130006,29,1,0.001142414,0.005090777,0
827,0.000999999,54,1,1.85E-05,8.25214E-05,0
828,0.025470004,28,1,0.000909643,0.004053513,0
829,0.031840004,28,1,0.001137143,0.005067289,0
830,0.028379975,65,1,0.000436615,0.001945625,0
831,0.012390015,55,1,0.000225273,0.001003852,0
832,0.01289001,30,1,0.000429667,0.001914664,0
833,0.0204,25,1,0.000816,0.003636225,0
834,0.011990004,12,1,0.000999167,0.004452446,0
835,0.0081,30,1,0.00027,0.001203163,0
836,0.026770011,59,1,0.000453729,0.002021888,0
837,0.056350008,26,1,0.002167308,0.009657866,0
838,0.019539997,29,1,0.000673793,0.003002528,0
839,0.078169995,45,1,0.001737111,0.007740841,0
840,0.03207,30,1,0.001069,0.004763633,0
841,0.053210012,29,1,0.001834828,0.008176283,0
842,0.112909995,45,1,0.002509111,0.011180995,0
843,0.10015002,60,1,0.001669167,0.007438072,0
844,0.10164999,30,1,0.003388333,0.015098946,0
845,0.098699992,29,1,0.003403448,0.015166301,0
846,0.119400011,59,1,0.002023729,0.009018056,0
847,0.007210002,6,1,0.001201667,0.005354818,0
848,0.127059999,33,1,0.003850303,0.017157558,0
849,0.027360018,42,1,0.000651429,0.00290287,0
850,0.090239985,33,1,0.002734545,0.012185564,0
851,0.07346001,30,1,0.002448667,0.010911647,0
852,0.06048,30,1,0.002016,0.008983614,0
853,0.12418,28,1,0.004435,0.01976306,0
854,0.20284,40,1,0.005071,0.022597176,0
855,0.146630003,29,1,0.005056207,0.022531256,0
856,0.019369999,29,1,0.000667931,0.002976406,0
857,0.112250012,28,1,0.004008929,0.01786442,0
858,0.069419988,44,1,0.001577727,0.0070306,0
859,0.144610008,24,1,0.006025417,0.026850209,0
860,0.32004,25,1,0.0128016,0.057045949,0
861,0.309550008,46,1,0.006729348,0.029987036,0
862,0.31482,27,1,0.01166,0.0519588,0
863,0.351930012,84,1,0.004189643,0.01866971,0
864,0.316269993,39,1,0.008109487,0.036137154,0
865,0.295600004,28,1,0.010557143,0.047044295,0
866,0.083090022,71,1,0.001170282,0.005214961,0
867,0.30339999,30,1,0.010113333,0.045066608,0
868,0.344049997,31,1,0.011098387,0.049456164,0
869,0.181680018,39,1,0.004658462,0.020758842,0
870,0.291799993,31,1,0.009412903,0.041945381,0
871,0.071769982,46,1,0.001560217,0.006952573,0
872,0.14697,30,1,0.004899,0.021830717,0
873,0.33220999,35,1,0.009491714,0.042296575,0
874,0.007450012,34,1,0.000219118,0.000976424,0
875,0.079610006,49,1,0.001624694,0.007239893,0
876,0.037399999,19,1,0.001968421,0.008771595,0
877,0.044259992,41,1,0.001079512,0.004810476,0
878,0.330339986,29,1,0.011391034,0.050760245,0
879,0.451300003,119,1,0.003792437,0.016899698,0
880,0.190559985,33,1,0.005774545,0.025732284,0
881,0.120389991,29,1,0.004151379,0.0184992,0
882,0.265899992,34,1,0.007820588,0.034849774,0
883,0.345650008,41,1,0.008430488,0.037567585,0
884,0.124070007,43,1,0.002885349,0.01285757,0
885,0.4642,32,1,0.01450625,0.064642139,0
886,0.002209998,6,1,0.000368333,0.00164135,0
887,0.045930001,13,1,0.003533077,0.015743949,0
888,0.167470006,22,1,0.007612273,0.03392149,0
889,0.355189994,53,1,0.006701698,0.029863824,0
890,0.15947004,92,1,0.00173337,0.00772417,0
891,0.563150007,21,1,0.026816667,0.119499299,0
892,0.49954,20,1,0.024977,0.111301453,0
893,0.090160005,13,1,0.006935385,0.03090517,0
894,0.30911,20,1,0.0154555,0.068872147,0
895,0.087520014,46,1,0.001902609,0.008478326,0
896,0.047230001,13,1,0.003633077,0.016189564,0
897,0.38308,20,1,0.019154,0.085353246,0
898,0.002489998,14,1,0.000177857,0.000792559,0
899,0.525080006,22,1,0.023867273,0.106356334,0
900,0.321749992,62,1,0.005189516,0.023125302,0
901,0.09696,120,1,0.000808,0.003600575,0
902,0.247840008,34,1,0.007289412,0.03248277,0
903,0.016790004,11,1,0.001526364,0.006801719,0
904,0.141739998,31,1,0.004572258,0.020374703,0
905,0.40908,30,1,0.013636,0.060764168,0
906,0.101779968,92,1,0.001106304,0.004929865,0
907,0.249519992,31,1,0.008049032,0.035867757,0
908,0.060240004,11,1,0.005476364,0.024403542,0
909,0.1615,68,1,0.002375,0.010583375,0
910,0.332409993,31,1,0.010722903,0.047782948,0
911,0.127699992,28,1,0.004560714,0.020323261,0
912,0,5,1,0,0,0
913,0.3566,32,1,0.01114375,0.049658308,0
914,0.159580011,29,1,0.005502759,0.024521162,0
915,0.062720017,61,1,0.001028197,0.004581808,0
916,0.01267,10,1,0.001267,0.005645952,0
917,0.20439,30,1,0.006813,0.030359803,0
918,0.16797,30,1,0.005599,0.024950027,0
919,0.060270021,63,1,0.000956667,0.004263059,0
920,0.209889994,29,1,0.007237586,0.032251825,0
921,0.060379998,67,1,0.000901194,0.004015863,0
922,0.2925,32,1,0.009140625,0.040732067,0
923,0.0002,37,1,5.41E-06,2.40874E-05,0
924,0,5,1,0,0,0
925,0.38936,31,1,0.01256,0.055969342,0
926,0.097259976,74,1,0.001314324,0.005856835,0
927,0.276709996,29,1,0.009541724,0.042519428,0
928,0.027549995,11,1,0.002504545,0.011160648,0
929,0.40631001,29,1,0.01401069,0.062433845,0
930,0.013559997,11,1,0.001232727,0.005493226,0
931,0.469980003,29,1,0.016206207,0.072217415,0
932,0.08745,75,1,0.001166,0.00519588,0
933,0.618870005,29,1,0.021340345,0.095095944,0
934,0.036490003,11,1,0.003317273,0.014782292,0
935,0.421840003,29,1,0.014546207,0.064820194,0
936,0.19131,75,1,0.0025508,0.011366767,0
937,0.031269996,12,1,0.002605833,0.011612003,0
938,0.33759,18,1,0.018755,0.083575239,0
939,0.087930003,7,1,0.012561429,0.05597571,0
940,0.331849991,19,1,0.017465789,0.077830312,0
941,0,7,1,0,0,0
942,0.50621,20,1,0.0253105,0.112787582,0
943,0.036690012,34,1,0.001079118,0.00480872,0
944,0.089060036,74,1,0.001203514,0.005363048,0
945,0.40493,20,1,0.0202465,0.090221599,0
946,0.301020002,19,1,0.015843158,0.070599612,0
947,0.012060004,11,1,0.001096364,0.004885571,0
948,0.329250006,18,1,0.018291667,0.081510554,0
949,0.18498,75,1,0.0024664,0.010990668,0
950,0.364010004,18,1,0.020222778,0.09011589,0
951,0.025840001,11,1,0.002349091,0.01046792,0
952,0.312460002,18,1,0.017358889,0.077353948,0
953,0.092320032,74,1,0.001247568,0.00555936,0
954,0.37494,18,1,0.02083,0.092821767,0
955,0.011690004,12,1,0.000974167,0.004341042,0
956,0.067620016,74,1,0.000913784,0.004071966,0
957,0.535199999,19,1,0.028168421,0.125522928,0
958,0.410729992,19,1,0.021617368,0.096330403,0
959,0.039789997,13,1,0.003060769,0.01363927,0
960,0.046799995,55,1,0.000850909,0.003791785,0
961,0.370270005,19,1,0.019487895,0.086841135,0
962,0.470430004,22,1,0.021383182,0.095286833,0
963,0.029049999,11,1,0.002640909,0.011768307,0
964,0.072280023,79,1,0.000914937,0.004077104,0
965,0.63585,18,1,0.035325,0.157413774,0
966,0.676800005,17,1,0.039811765,0.177407506,0
967,0.000709999,31,1,2.29E-05,0.00010206,0
968,0,5,1,0,0,0
969,0.981389995,19,1,0.051652105,0.23016993,0
970,0.08336001,79,1,0.00105519,0.004702093,0
971,0.65124,18,1,0.03618,0.161223789,0
972,0.016590002,11,1,0.001508182,0.006720697,0
973,0.370000008,18,1,0.020555556,0.091598801,0
974,0.068269958,97,1,0.000703814,0.003136306,0
975,0.359800002,18,1,0.019988889,0.089073643,0
976,0.006440005,11,1,0.000585455,0.00260888,0
977,0.4653,18,1,0.02585,0.115191679,0
978,0.044050048,112,1,0.000393304,0.001752625,0
979,0.14519,20,1,0.0072595,0.032349477,0
980,1.157949984,38,1,0.030472368,0.13578968,0
981,0,49,1,0,0,0
982,0,11,1,0,0,0
983,0.294460002,18,1,0.016358889,0.072897791,0
984,0,6,1,0,0,0
985,0.00186,39,1,4.77E-05,0.000212524,0
986,0.19885,16,1,0.012428125,0.055381686,0
987,0.03665999,85,1,0.000431294,0.001921914,0
988,0.01656,18,1,0.00092,0.004099665,0
989,0.000820001,11,1,7.45E-05,0.000332187,0
990,0.015980004,18,1,0.000887778,0.003956079,0
991,0.00051,152,1,3.36E-06,1.49516E-05,0
992,0,11,1,0,0,0
993,0.052689996,18,1,0.002927222,0.013044163,0
994,0.036869972,151,1,0.000244172,0.001088069,0
995,0,12,1,0,0,0
996,0.205009992,18,1,0.011389444,0.05075316,0
997,0.0002,151,1,1.32E-06,5.90218E-06,0
998,0,11,1,0,0,0
999,0.530699991,37,1,0.014343243,0.063915754,0
1000,0,82,1,0,0,0
1001,0,7,1,0,0,0
1002,0.010210001,105,1,9.72E-05,0.000433308,0
1003,0.173980008,18,1,0.009665556,0.043071243,0
1004,0.345880008,18,1,0.019215556,0.085627549,0
1005,0.01503,250,1,0.00006012,0.000267904,0
1006,0.117329994,18,1,0.006518333,0.02904672,0
1007,0.00037,113,1,3.27E-06,1.4591E-05,0
1008,0.179299998,18,1,0.009961111,0.044388282,0
1009,0.00465,12,1,0.0003875,0.001726761,0
1010,0.242560008,18,1,0.013475556,0.060049204,0
1011,0.008659999,106,1,8.17E-05,0.00036406,0
1012,0.131479992,18,1,0.007304444,0.032549755,0
1013,0.003050004,12,1,0.000254167,0.001132608,0
1014,0.351970002,18,1,0.019553889,0.087135215,0
1015,0.03329004,84,1,0.00039631,0.00176602,0
1016,0.004319997,11,1,0.000392727,0.001750053,0
1017,0.370319994,18,1,0.020573333,0.091678018,0
1018,0.25589,20,1,0.0127945,0.057014311,0
1019,0,36,1,0,0,0
1020,0,6,1,0,0,0
1021,0.204430006,19,1,0.010759474,0.047945914,0
1022,0.0002,11,1,1.82E-05,8.1021E-05,0
1023,0.098470008,18,1,0.005470556,0.024377661,0
1024,0.00765,68,1,0.0001125,0.000501318,0
1025,0.125260002,18,1,0.006958889,0.031009907,0
1026,0.02046,11,1,0.00186,0.008288453,0
1027,0.436640004,18,1,0.024257778,0.108096486,0
1028,0.00426,75,1,0.0000568,0.00025311,0
1029,0.2943,18,1,0.01635,0.07285818,0
1030,0.001940004,12,1,0.000161667,0.000720414,0
1031,0.3105,18,1,0.01725,0.076868722,0
1032,0.007169999,91,1,7.88E-05,0.000351106,0
1033,0.538759998,18,1,0.029931111,0.133377753,0
1034,0.00025,12,1,2.08E-05,9.28365E-05,0
1035,0.210209994,18,1,0.011678333,0.052040494,0
1036,0.002620004,156,1,1.68E-05,7.48407E-05,0
1037,0.039700001,37,1,0.001072973,0.004781337,0
1038,0,5,1,0,0,0
1039,0.072049995,19,1,0.003792105,0.016898218,0
1040,0,11,1,0,0,0
1041,0.00854,10,1,0.000854,0.003805559,0
1042,0.113389995,15,1,0.007559333,0.033685581,0
1043,0.417869996,17,1,0.024580588,0.109534979,0
1044,0,22,1,0,0,0
1045,0,5,1,0,0,0
1046,0.001180003,11,1,0.000107273,0.000478025,0
1047,0.077220009,19,1,0.004064211,0.018110765,0
1048,0.002039998,62,1,3.29E-05,0.000146622,0
1049,0.390229992,18,1,0.021679444,0.096607023,0
1050,0.104239998,18,1,0.005791111,0.025806104,0
1051,0.001790004,12,1,0.000149167,0.000664712,0
1052,0.237509992,17,1,0.013971176,0.062257765,0
1053,0.004809999,83,1,5.80E-05,0.000258242,0
1054,0.076940006,19,1,0.004049474,0.018045095,0
1055,0,12,1,0,0,0
1056,0.0002,49,1,4.08E-06,1.81884E-05,0
1057,0.19867001,22,1,0.009030455,0.040241132,0
1058,0.0002,6,1,3.33E-05,0.000148538,0
1059,0.07616,20,1,0.003808,0.016969049,0
1060,0,11,1,0,0,0
1061,0.32123,35,1,0.009178,0.040898616,0
1062,0.0002,6,1,3.33E-05,0.000148538,0
1063,0.046119994,86,1,0.000536279,0.002389744,0
1064,0.0002,20,1,1.00E-05,4.45616E-05,0
1065,0,9,1,0,0,0
1066,0.0002,12,1,1.67E-05,7.42694E-05,0
1067,0.19212,20,1,0.009606,0.042805852,0
1068,0,9,1,0,0,0
1069,0.07685006,133,1,0.00057782,0.002574857,0
1070,0.01382997,110,1,0.000125727,0.000560259,0
1071,0.0014,20,1,0.00007,0.000311931,0
1072,0.007950006,18,1,0.000441667,0.001968138,0
1073,0,18,1,0,0,0
1074,0,58,1,0,0,0
1075,0.05431,20,1,0.0027155,0.012100696,0
1076,0.051269999,19,1,0.002698421,0.01202459,0
1077,0.01523,20,1,0.0007615,0.003393364,0
1078,0.011830004,92,1,0.000128587,0.000573004,0
1079,0,19,1,0,0,0
1080,0.07923,20,1,0.0039615,0.017653069,0
1081,0.0002,23,1,8.70E-06,3.87492E-05,0
1082,0.016680006,81,1,0.000205926,0.000917639,0
1083,0,20,1,0,0,0
1084,0.057400007,19,1,0.003021053,0.013462289,0
1085,0,19,1,0,0,0
1086,0.17495,16,1,0.010934375,0.0487253,0
1087,0.00025,49,1,5.10E-06,2.27355E-05,0
1088,0.062529975,75,1,0.000833733,0.003715246,0
1089,0,16,1,0,0,0
1090,0.00179,4,1,0.0004475,0.001994131,0
1091,0,4,1,0,0,0
1092,0.21456,18,1,0.01192,0.053117401,0
1093,0,18,1,0,0,0
1094,0.03994,20,1,0.001997,0.008898947,0
1095,0.002000001,33,1,6.06E-05,0.00027007,0
1096,0,19,1,0,0,0
1097,0.001569999,37,1,4.24E-05,0.000189085,0
1098,0.01322,20,1,0.000661,0.00294552,0
1099,0.00988,16,1,0.0006175,0.002751677,0
1100,0.398940003,21,1,0.018997143,0.084654267,0
1101,0,18,1,0,0,0
1102,0.00567,20,1,0.0002835,0.001263321,0
1103,0,16,1,0,0,0
1104,0.0002,18,1,1.11E-05,4.95128E-05,0
1105,0,55,1,0,0,0
1106,0.00441,18,1,0.000245,0.001091759,0
1107,0.00031,18,1,1.72E-05,7.67448E-05,0
1108,0.003970008,18,1,0.000220556,0.000982832,0
1109,0,61,1,0,0,0
1110,0,31,1,0,0,0
1111,0.00036,18,1,2.00E-05,8.91232E-05,0
1112,0,18,1,0,0,0
1113,0.0002,68,1,2.94E-06,1.31064E-05,0
1114,0.0002,13,1,1.54E-05,6.85562E-05,0
1115,0.013740012,26,1,0.000528462,0.00235491,0
1116,0.00578,50,1,0.0001156,0.000515132,0
1117,0.004070001,13,1,0.000313077,0.001395121,0
1118,0,26,1,0,0,0
1119,0.00216,30,1,0.000072,0.000320843,0
1120,0.002340002,51,1,4.59E-05,0.000204459,0
1121,0.0002,30,1,6.67E-06,2.97077E-05,0
1122,0.002390001,31,1,7.71E-05,0.000343556,0
1123,0.00045,50,1,0.000009,4.01054E-05,0
